PUBCHEM_SID	1UA2	3RGF	3BLR	2YEX	3NR9	2I1M	3BHY	4YLK	3HNG	4RT7	2DQ7	4TND	1Q41	4IVA	4HVD	3VO3	3MPM	3S95	3VVH	1S9I	4OBO	2QD9	4L7F	3E7O	3PLS	2XNM	4PMM	4AT5	4YMJ	2X4Z	5GRN	3R04	5EZV	5BX6	1XJD	4I4E	2X2M	3V8S	4NW6	5G1X	4IM0	3F66	4HCU	2RKU	4GV1	2JDO	4B6L	3POZ	3PP0	4K33	1T46	4X7Q	5H2U	4GIH	4WOT	3HDM	5UYJ	3OY1	4BKY	3ZBF	4U8Z	2WEL	2V7O	4F9C	4GCJ	2YCF	2CMW	2C47	4HGS	2NRU	4QTE	2HW7	2Y7J	4CRS	3KN5	3WF7	4MXO	4KWP	3FXZ	5LI9	4USF	4TWC	5JZN	5NKF	3BBT	1CM8	4EYJ	3FHR	5MY8	5HES	5L0N	5JIX	5U6B	5EBZ	4E93	5EAK	3FZT	4FYO	4KIK	1X8B	4XV2	3SXS	4CLJ	4RFZ	2VZ6	4AU8	5HU9	3EQR	3Q4U
103905008	4.3	5.5	4.4	4.4		4.8		4.9		4.2	4.1	4.1	4.4			4	4	4.7	5.7		5		4.4		4.3		4.2		4.2		4.8	5.3		5	4			5		4.2		4.5																																																													4			5.3	4.6		5.5
103905013																6.1																								6.4																																																																					
103905014																5.5																								6.2																																																																					
103905015																6																								5.7																																																																					
103905016																5.8																								5.9																																																																					
103905017																5.4																								6.3																																																																					
103905018																5.4																								5.7																																																																					
103905019																6.1																								5.7																																																																					
103905020																5.3																								6.2																																																																					
103905021																5.3																								6																																																																					
103905022																5.5																								5.7																																																																					
103905023																																																												5.8																5.2																																	
103905028				5.1		5.6		5.3		5.6			5.2			5.1	5.6	5					5.5	5.4		5	5.6	5.3		5.3		5	5	5.1				5	5.1	6.7		5.5		5.1	5.1	5.1	6			5.7				5.7	5.1	5					5.1				5.1	5				5	5.1					5.2	5.7	5.2	5			5.1		5.5	5.4	5.2	5.1	5						5.4		5.5			5.5							5			
103905030						8.5			9.5	8.5	7					9.1	6.7																																		8.6																										6.8																														6.5		
103905031						4.2										4.3		4.2			4.6		4.8								4.3																																																																											4.3		4.1	4.1
103905035						8.5			9	8.5	6.8					7.9	6.3																																		8.7																										6.3																														6.2		
103905038				4.6						5.6						4.1																4										4.5		4.1	4.1	4.1	5																																																														
103905052				5.1				6.1					6.2			5.1		5								5		5.9				5	5	5.1				5	5.1	5.2				5.1	5.1	5.1	5.1								5.1	5					5.1				5.1	5				5	5.1					5.3			5			5.5				5.2	5.1	5								5.1										5			
103905058				5.8																			5.6									5.3																																																																													
103905059											5.2						5.2											6.2	6			5.2				5.2																																																																			5.2	5.2					
103905071																					5.5																																																													5.6																											
103905073			4.2			4		4.1		4.5			4.4	4.1		4.2			5.4	5		4	5.1	4.4			4		4.2			4.2	4	4.3	4.4		4.3			4.2																																																															4.1		4	4.3			
103905074				4.1		4.6				4.6				4.8	4.8	4.1																5.2					4.9					4.5	4.8	4.1	4.1	4.1	4.1	4.7	4.8	4.7		5.3	4.6	4.7																																																	4.9						
103905086																																																																																																										6.1			
103905088																5.9											5.4													6.1																																																																					
103905090																															5.6																																																																											5.8			
103905105																																5.3												5.1																																																																	
103905126																																																																	5.4																																									5.2			
103905127	7.1	5.4	6.9																																																																																																										
103905129		5.6																																																																																																											
103905130																																																																																																													
103905132													5.7								5											6.9		5.1																					5.1									7.2	5.1					5																																							
103905133													6.3								5											7.3		5.1																					5.1									7.3	5.1					5																																							
103905135		4.2						4.4				4													4.2												4.3		4.4			4.1																																																													4						
103905139				4.7									6.1																	4.9		4.6	4.6	4.7					4.7	4.8				4.7	4.7	4.7	4.7																		4.7	4.6										4.8		4.8						4.7	5											4.7													
103905143													6								5.9											5		5.1																					5.8									8.1	5.9					5.3																																							
103905147																					5.9																																															5.5		5		5.2							5																														
103905157										5.6						5.1		5								5						5	5.5					5	6.1					5.1												5					5.1				5.1	5				5	5.1					5.2			5									5																		5			
103905161																																																																																																				7.8			7.4						
103905162																																																																																																				8.1			7.8						
103905164																					5.3																																																																																								
103905166																																																																																																													
103905174																																																															5.4																																														
103905175													5.7																															5.6			5.7																	5.9																									5.6	5.3						5.8		6											
103905176													5.4																															5.6			5.5																																										5.7							5.7		5.9											
103905178																																								7.1																																																																					
103905198																							5.9																																																																																						
